run_name,epoch,global_step,train_loss,learning_rate,dev_accuracy
WANLI_3way,1,25,0.45961945738643406,8.333333333333333e-05,
WANLI_3way,1,50,0.42615600204095244,0.00016666666666666666,
WANLI_3way,1,75,0.40002144762625297,0.00025,
WANLI_3way,1,100,0.38592728092335166,0.0003333333333333333,
WANLI_3way,1,125,0.3794980966374278,0.0004166666666666667,
WANLI_3way,1,150,0.3807477595843375,0.0005,
WANLI_3way,1,175,0.3809670562776072,0.0004946808510638298,
WANLI_3way,1,200,0.37836908261757346,0.0004893617021276596,
WANLI_3way,1,225,0.37814261450949643,0.0004840425531914894,
WANLI_3way,1,250,0.37656834004446865,0.0004787234042553192,
WANLI_3way,1,275,0.37516745273023844,0.00047340425531914893,
WANLI_3way,1,300,0.37116233810471994,0.00046808510638297874,
WANLI_3way,1,325,0.36821437522482414,0.0004627659574468085,
WANLI_3way,1,350,0.36678280673655017,0.0004574468085106383,
WANLI_3way,1,375,0.36393789361665646,0.0004521276595744681,
WANLI_3way,1,400,0.3637922002072446,0.00044680851063829785,
WANLI_3way,1,425,0.3619030371461721,0.00044148936170212765,
WANLI_3way,1,450,0.36140921944752336,0.00043617021276595746,
WANLI_3way,1,475,0.3600091796348754,0.0004308510638297872,
WANLI_3way,1,500,0.3594156772922725,0.000425531914893617,
WANLI_3way,1,525,0.3580818820975366,0.0004202127659574468,
WANLI_3way,1,550,0.3574125209704719,0.0004148936170212766,
WANLI_3way,1,575,0.3565832898652424,0.0004095744680851064,
WANLI_3way,1,600,0.35533158475067467,0.00040425531914893613,
WANLI_3way,1,625,0.3535528987005353,0.00039893617021276594,
WANLI_3way,1,650,0.3530701354303612,0.00039361702127659574,
WANLI_3way,1,675,0.3523237993361221,0.0003882978723404255,
WANLI_3way,1,700,0.35079401693572954,0.0003829787234042553,
WANLI_3way,1,725,0.35035622914161146,0.0003776595744680851,
WANLI_3way,1,750,0.34896490164722005,0.0003723404255319149,
WANLI_3way,1,775,0.34810332083053164,0.0003670212765957447,
WANLI_3way,1,800,0.34813655699719676,0.0003617021276595745,
WANLI_3way,1,825,0.34738112274105803,0.0003563829787234043,
WANLI_3way,1,850,0.3466465918774552,0.0003510638297872341,
WANLI_3way,1,875,0.34576838072389365,0.0003457446808510639,
WANLI_3way,1,900,0.3444871510161708,0.00034042553191489364,
WANLI_3way,1,925,0.3438622032196538,0.00033510638297872344,
WANLI_3way,1,950,0.34380389593639654,0.0003297872340425532,
WANLI_3way,1,975,0.3428432699321554,0.000324468085106383,
WANLI_3way,1,1000,0.34231443393882366,0.0003191489361702128,
WANLI_3way,1,1025,0.34239458677881374,0.00031382978723404256,
WANLI_3way,1,1050,0.3418643321123506,0.00030851063829787236,
WANLI_3way,1,1075,0.341039237415548,0.00030319148936170217,
WANLI_3way,1,1100,0.34046120868741786,0.0002978723404255319,
WANLI_3way,1,1125,0.3397546243245403,0.0002925531914893617,
WANLI_3way,1,1150,0.3389650568066408,0.00028723404255319153,
WANLI_3way,1,1175,0.3385427886208004,0.0002819148936170213,
WANLI_3way,1,1200,0.3370663203399939,0.0002765957446808511,
WANLI_3way,1,1225,0.33671861633278277,0.00027127659574468084,
WANLI_3way,1,1250,0.3370207578830421,0.00026595744680851064,
WANLI_3way,1,1250,0.3370207578830421,0.00026595744680851064,0.61
WANLI_3way,2,1275,0.28432676814496516,0.00026063829787234045,
WANLI_3way,2,1300,0.286788370013237,0.0002553191489361702,
WANLI_3way,2,1325,0.28719479143619536,0.00025,
WANLI_3way,2,1350,0.2840798867680132,0.0002446808510638298,
WANLI_3way,2,1375,0.28399361078441143,0.0002393617021276596,
WANLI_3way,2,1400,0.28189661728839077,0.00023404255319148937,
WANLI_3way,2,1425,0.2808372048661113,0.00022872340425531915,
WANLI_3way,2,1450,0.278930283812806,0.00022340425531914892,
WANLI_3way,2,1475,0.27871533152957756,0.00021808510638297873,
WANLI_3way,2,1500,0.2802456651367247,0.0002127659574468085,
WANLI_3way,2,1525,0.28024667638608003,0.0002074468085106383,
WANLI_3way,2,1550,0.28159234740150474,0.00020212765957446807,
WANLI_3way,2,1575,0.2818945087950963,0.00019680851063829787,
WANLI_3way,2,1600,0.2808590190272246,0.00019148936170212765,
WANLI_3way,2,1625,0.2813146787981192,0.00018617021276595746,
WANLI_3way,2,1650,0.2817579757561907,0.00018085106382978726,
WANLI_3way,2,1675,0.2833076496509945,0.00017553191489361704,
WANLI_3way,2,1700,0.28309724051091406,0.00017021276595744682,
WANLI_3way,2,1725,0.28321619689856703,0.0001648936170212766,
WANLI_3way,2,1750,0.28359948873892427,0.0001595744680851064,
WANLI_3way,2,1775,0.2834871767620955,0.00015425531914893618,
WANLI_3way,2,1800,0.2828345839086581,0.00014893617021276596,
WANLI_3way,2,1825,0.2837119122967124,0.00014361702127659576,
WANLI_3way,2,1850,0.2829801038419828,0.00013829787234042554,
WANLI_3way,2,1875,0.2818561435177922,0.00013297872340425532,
WANLI_3way,2,1900,0.2802667998823409,0.0001276595744680851,
WANLI_3way,2,1925,0.2802513373753539,0.0001223404255319149,
WANLI_3way,2,1950,0.2800343082605728,0.00011702127659574468,
WANLI_3way,2,1975,0.2803314478669701,0.00011170212765957446,
WANLI_3way,2,2000,0.28002012049158415,0.00010638297872340425,
WANLI_3way,2,2025,0.28025120412269905,0.00010106382978723403,
WANLI_3way,2,2050,0.2803175796533469,9.574468085106382e-05,
WANLI_3way,2,2075,0.2800600467769034,9.042553191489363e-05,
WANLI_3way,2,2100,0.279624117595308,8.510638297872341e-05,
WANLI_3way,2,2125,0.27969743604638747,7.97872340425532e-05,
WANLI_3way,2,2150,0.2791002966980967,7.446808510638298e-05,
WANLI_3way,2,2175,0.27879472283696805,6.914893617021277e-05,
WANLI_3way,2,2200,0.27837510612156047,6.382978723404255e-05,
WANLI_3way,2,2225,0.2773066407838502,5.851063829787234e-05,
WANLI_3way,2,2250,0.2768922348632477,5.319148936170213e-05,
WANLI_3way,2,2275,0.27604187138787495,4.787234042553191e-05,
WANLI_3way,2,2300,0.2754653241294658,4.2553191489361704e-05,
WANLI_3way,2,2325,0.27531840683805736,3.723404255319149e-05,
WANLI_3way,2,2350,0.2753078146587888,3.1914893617021275e-05,
WANLI_3way,2,2375,0.27492750408127903,2.6595744680851064e-05,
WANLI_3way,2,2400,0.27449504172874856,2.1276595744680852e-05,
WANLI_3way,2,2425,0.2744112730244214,1.5957446808510637e-05,
WANLI_3way,2,2450,0.27396635109830336,1.0638297872340426e-05,
WANLI_3way,2,2475,0.2741800950349746,5.319148936170213e-06,
WANLI_3way,2,2500,0.27393194620348515,0.0,
WANLI_3way,2,2500,0.27393194620348515,0.0,0.6283333333333333
