run_name,epoch,global_step,train_loss,learning_rate,dev_accuracy
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,1,1275,0.2469128040163053,0.000323240589198036,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,1,1300,0.24698213995146945,0.0003191489361702128,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,1,1325,0.2464806280578245,0.0003150572831423895,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,1,1350,0.2461195450070577,0.0003109656301145663,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,1,1375,0.24560986460632095,0.00030687397708674305,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,1,1400,0.2451377936128847,0.0003027823240589198,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,1,1425,0.24528896600323558,0.0002986906710310966,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,1,1450,0.24523680208528872,0.00029459901800327334,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,1,1475,0.24487982461091834,0.0002905073649754501,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,1,1500,0.2446513752982816,0.0002864157119476268,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,1,1525,0.24389097663994733,0.00028232405891980364,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,1,1550,0.2438518965885047,0.00027823240589198035,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,1,1575,0.2437796218481214,0.0002741407528641571,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,1,1600,0.24335767913676137,0.00027004909983633393,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,1,1625,0.24313105635446175,0.00026595744680851064,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,1,1625,0.24313105635446175,0.00026595744680851064,1.0
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,1650,0.19759483130648733,0.0002618657937806874,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,1675,0.19968087908746385,0.0002577741407528642,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,1700,0.1976814058480765,0.00025368248772504094,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,1725,0.19383428332799668,0.0002495908346972177,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,1750,0.19424455974108423,0.00024549918166939447,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,1775,0.1911371808580346,0.0002414075286415712,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,1800,0.19048215197840235,0.00023731587561374794,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,1825,0.1896045701184471,0.0002332242225859247,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,1850,0.19052795061807853,0.00022913256955810148,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,1875,0.18976341606832467,0.00022504091653027824,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,1900,0.18921478495482172,0.000220949263502455,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,1925,0.18868734540741722,0.00021685761047463177,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,1950,0.18929710029135374,0.0002127659574468085,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,1975,0.1900535557605651,0.00020867430441898527,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2000,0.18823407983162058,0.00020458265139116204,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2025,0.187091701603523,0.00020049099836333878,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2050,0.18704453017216485,0.00019639934533551554,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2075,0.18724331144485706,0.00019230769230769233,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2100,0.1866222585427338,0.00018821603927986907,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2125,0.18546802235779888,0.00018412438625204584,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2150,0.18527680645886255,0.00018003273322422258,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2175,0.18403772670702478,0.00017594108019639934,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2200,0.1842378778825601,0.0001718494271685761,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2225,0.1851383991505607,0.00016775777414075284,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2250,0.1851557930656789,0.00016366612111292964,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2275,0.1851313565574359,0.0001595744680851064,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2300,0.18527433070865534,0.00015548281505728314,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2325,0.18515061185190493,0.0001513911620294599,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2350,0.18549367184006488,0.00014729950900163667,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2375,0.1857496907555266,0.0001432078559738134,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2400,0.1848058665472552,0.00013911620294599017,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2425,0.1839827837644512,0.00013502454991816697,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2450,0.18341987366528056,0.0001309328968903437,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2475,0.1840750516813539,0.00012684124386252047,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2500,0.18403392297077023,0.00012274959083469723,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2525,0.18396806623289624,0.00011865793780687397,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2550,0.18345876990107318,0.00011456628477905074,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2575,0.18326824177737547,0.0001104746317512275,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2600,0.18300897701715071,0.00010638297872340425,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2625,0.1823439773623834,0.00010229132569558102,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2650,0.1814575547048052,9.819967266775777e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2675,0.1814494021699078,9.410801963993454e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2700,0.18102757703355735,9.001636661211129e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2725,0.1809092055756944,8.592471358428805e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2750,0.18108976100069432,8.183306055646482e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2775,0.18189564902633898,7.774140752864157e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2800,0.18218814516137713,7.364975450081834e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2825,0.1826639859465151,6.955810147299509e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2850,0.1825557783048834,6.546644844517185e-05,
ENHANCED_ALL_PUBLIC_GNLI_PROXY_3way,2,2875,0.18206978974300309,6.137479541734862e-05,
